name,grade,city,gugun,dong,address,lat,lng
대방중학교,중학교,서울특별시,동작구,신대방동,서울특별시 동작구 여의대방로10길 24,37.4952932,126.913764
문창중학교,중학교,서울특별시,동작구,신대방동,서울특별시 동작구 여의대방로22나길 40,37.4958029,126.921645
강현중학교,중학교,서울특별시,동작구,상도동,서울특별시 동작구 상도로13라길 22,37.5032309,126.9314655
장승중학교,중학교,서울특별시,동작구,상도동,서울특별시 동작구 장승배기로10가길 25,37.5031484,126.9408336
남성중학교,중학교,서울특별시,동작구,사당동,서울특별시 동작구 남부순환로269길 166,37.4789892,126.972489
사당중학교,중학교,서울특별시,동작구,사당동,서울특별시 동작구 사당로9가길 58,37.4876148,126.9688695
북악중학교,중학교,서울특별시,성북구,정릉동,서울특별시 성북구 정릉로12길 41,37.6067612,127.0017022
장위중학교,중학교,서울특별시,성북구,장위동,서울특별시 성북구 장위로4길 70,37.6113882,127.0415045
개운중학교,중학교,서울특별시,성북구,돈암동,서울특별시 성북구 북악산로 935,37.5944775,127.0248807
석관중학교,중학교,서울특별시,성북구,석관동,서울특별시 성북구 한천로 526,37.6081903,127.0664388
숭곡중학교,중학교,서울특별시,성북구,하월곡동,서울특별시 성북구 종암로 208,37.6084237,127.0313391
월곡중학교,중학교,서울특별시,성북구,상월곡동,서울특별시 성북구 장월로 6,37.6067125,127.0480815
삼선중학교,중학교,서울특별시,성북구,동소문동4가,서울특별시 성북구 동소문로3길 69,37.5911454,127.0079042
서울대학교사범대학부설중학교,중학교,서울특별시,성북구,종암동,서울특별시 성북구 월곡로 36,37.59581903,127.0391338
길음중학교,중학교,서울특별시,성북구,길음동,서울특별시 성북구 길음로 144,37.613752,127.0170477
건국대학교사범대학부속중학교,중학교,서울특별시,광진구,화양동,서울특별시 광진구 자양로 145-1,37.54172317,127.0815966
대원국제중학교,중학교,서울특별시,광진구,중곡동,서울특별시 광진구 용마산로22길 26,37.563079,127.0889497
동국대학교사범대학부속여자중학교,중학교,서울특별시,광진구,구의동,서울특별시 광진구 광나루로36길 47,37.5425112,127.0867784
구의중학교,중학교,서울특별시,광진구,화양동,서울특별시 광진구 광나루로30길 80,37.542871,127.0788098
용곡중학교,중학교,서울특별시,광진구,중곡동,서울특별시 광진구 용마산로22길 76,37.5659416,127.0889488
광진중학교,중학교,서울특별시,광진구,자양동,서울특별시 광진구 뚝섬로64길 45,37.5322529,127.0899425
광양중학교,중학교,서울특별시,광진구,자양동,서울특별시 광진구 자양로3길 7,37.5301959,127.0860302
신양중학교,중학교,서울특별시,광진구,자양동,서울특별시 광진구 자양강변길 73,37.5334046,127.0631265
광남중학교,중학교,서울특별시,광진구,광장동,서울특별시 광진구 아차산로70길 17-62,37.5404965,127.1013527
양진중학교,중학교,서울특별시,광진구,광장동,서울특별시 광진구 워커힐로 32,37.5444966,127.0983485
광장중학교,중학교,서울특별시,광진구,광장동,서울특별시 광진구 광장로1길 1,37.5471908,127.1017601
자양중학교,중학교,서울특별시,광진구,자양동,서울특별시 광진구 뚝섬로41길 33,37.5352283,127.0745207
한양대학교사범대학부속중학교,중학교,서울특별시,성동구,사근동,서울특별시 성동구 마조로 42,37.56191893,127.042326
행당중학교,중학교,서울특별시,성동구,행당동,서울특별시 성동구 왕십리로 189,37.5544241,127.041886
옥정중학교,중학교,서울특별시,성동구,옥수동,서울특별시 성동구 한림말길 11,37.5414774,127.0125119
성원중학교,중학교,서울특별시,성동구,성수동2가,서울특별시 성동구 성덕정9가길 13,37.5393617,127.0513099
경일중학교,중학교,서울특별시,성동구,성수동1가,서울특별시 성동구 성수일로 27,37.5435875,127.0480483
마장중학교,중학교,서울특별시,성동구,마장동,서울특별시 성동구 마장로35나길 31,37.5682297,127.042205
동마중학교,중학교,서울특별시,성동구,마장동,서울특별시 성동구 마조로11길 18,37.5626557,127.0403012
경수중학교,중학교,서울특별시,성동구,성수동2가,서울특별시 성동구 뚝섬로13길 14,37.53950922,127.0592721
영훈국제중학교,중학교,서울특별시,강북구,미아동,서울특별시 강북구 도봉로13가길 19,37.613765,127.0278332
성암여자중학교,중학교,서울특별시,강북구,미아동,서울특별시 강북구 도봉로29길 52,37.6207774,127.0244484
창문여자중학교,중학교,서울특별시,강북구,미아동,서울특별시 강북구 월계로 61,37.6131144,127.036282
신일중학교,중학교,서울특별시,강북구,미아동,서울특별시 강북구 솔매로49길 20,37.6282824,127.0282661
서라벌중학교,중학교,서울특별시,강북구,우이동,서울특별시 강북구 삼양로155길 37-9,37.6568687,127.0111715
화계중학교,중학교,서울특별시,강북구,수유동,서울특별시 강북구 화계사길 63,37.63251698,127.0097112
수유중학교,중학교,서울특별시,강북구,수유동,서울특별시 강북구 인수봉로37길 40,37.631337,127.0109264
인수중학교,중학교,서울특별시,강북구,수유동,서울특별시 강북구 인수봉로75길 10,37.6438503,127.0099435
번동중학교,중학교,서울특별시,강북구,번동,서울특별시 강북구 오현로35길 87,37.6325721,127.0362701
미양중학교,중학교,서울특별시,강북구,미아동,서울특별시 강북구 인수봉로 39,37.6232973,127.0122428
삼각산중학교,중학교,서울특별시,강북구,미아동,서울특별시 강북구 삼양로19길 141,37.6161958,127.0146577
강북중학교,중학교,서울특별시,강북구,수유동,서울특별시 강북구 한천로150길 67,37.6449188,127.0259441
수송중학교,중학교,서울특별시,강북구,번동,서울특별시 강북구 한천로122길 21,37.6364725,127.0339379
고려대학교사범대학부속중학교,중학교,서울특별시,성북구,정릉동,서울특별시 성북구 정릉로 161,37.6098269,127.001572
성신여자중학교,중학교,서울특별시,성북구,돈암동,서울특별시 성북구 북악산로 918,37.5938951,127.0232532
한성여자중학교,중학교,서울특별시,성북구,삼선동2가,서울특별시 성북구 삼선교로16길 118,37.58200014,127.0113123
동구여자중학교,중학교,서울특별시,성북구,성북동,서울특별시 성북구 성북로8길 71,37.5935994,127.0071027
남대문중학교,중학교,서울특별시,성북구,장위동,서울특별시 성북구 한천로95길 28,37.6186278,127.0557873
홍익대학교사범대학부속중학교,중학교,서울특별시,성북구,성북동,서울특별시 성북구 성북로14가길 23,37.5940995,127.0032562
용문중학교,중학교,서울특별시,성북구,안암동2가,서울특별시 성북구 인촌로17가길 46,37.5881284,127.0250507
고명중학교,중학교,서울특별시,성북구,돈암동,서울특별시 성북구 북악산로 870,37.5975051,127.0199016
종암중학교,중학교,서울특별시,성북구,종암동,서울특별시 성북구 종암로5길 80-17,37.5929663,127.0317443
서울구의초등학교,초등학교,서울특별시,광진구,화양동,서울특별시 광진구 광나루로30길 49,37.5429178,127.0799578
서울화양초등학교,초등학교,서울특별시,광진구,화양동,서울특별시 광진구 군자로 9,37.5442711,127.0710885
서울용곡초등학교,초등학교,서울특별시,광진구,중곡동,서울특별시 광진구 용마산로22길 82,37.5667073,127.0888036
서울중마초등학교,초등학교,서울특별시,광진구,중곡동,서울특별시 광진구 동일로72길 43,37.5658572,127.0795806
서울중광초등학교,초등학교,서울특별시,광진구,중곡동,서울특별시 광진구 긴고랑로13길 59,37.5651174,127.0823539
서울용마초등학교,초등학교,서울특별시,광진구,중곡동,서울특별시 광진구 천호대로113길 10,37.5580253,127.0842831
서울양남초등학교,초등학교,서울특별시,광진구,자양동,서울특별시 광진구 뚝섬로64길 71,37.5307926,127.0896606
서울성자초등학교,초등학교,서울특별시,광진구,자양동,서울특별시 광진구 뚝섬로56길 7,37.5313762,127.083306
서울신자초등학교,초등학교,서울특별시,광진구,자양동,서울특별시 광진구 뚝섬로46길 64,37.530094,127.0754494
서울신양초등학교,초등학교,서울특별시,광진구,자양동,서울특별시 광진구 능동로 42,37.5344735,127.0695411
서울동자초등학교,초등학교,서울특별시,광진구,자양동,서울특별시 광진구 뚝섬로 561,37.5346695,127.072115
서울자양초등학교,초등학교,서울특별시,광진구,자양동,서울특별시 광진구 아차산로44길 26,37.5369104,127.079457
서울장안초등학교,초등학교,서울특별시,광진구,군자동,서울특별시 광진구 군자로 74,37.550187,127.0723512
서울우이초등학교,초등학교,서울특별시,강북구,수유동,서울특별시 강북구 삼양로99길 36,37.6382919,127.0149018
서울인수초등학교,초등학교,서울특별시,강북구,수유동,서울특별시 강북구 인수봉로 269,37.6428713,127.0095645
서울수유초등학교,초등학교,서울특별시,강북구,수유동,서울특별시 강북구 삼양로74길 39,37.6309311,127.0202469
서울수송초등학교,초등학교,서울특별시,강북구,번동,서울특별시 강북구 한천로124길 14,37.6368875,127.0332312
서울미양초등학교,초등학교,서울특별시,강북구,미아동,서울특별시 강북구 솔샘로 195,37.6214401,127.0134047
서울화계초등학교,초등학교,서울특별시,강북구,미아동,서울특별시 강북구 솔매로50가길 25,37.6237383,127.0290073
서울송중초등학교,초등학교,서울특별시,강북구,미아동,서울특별시 강북구 오현로 9,37.6171496,127.0314853
서울송천초등학교,초등학교,서울특별시,강북구,미아동,서울특별시 강북구 삼양로20길 29,37.6157991,127.0234085
서울삼각산초등학교,초등학교,서울특별시,강북구,미아동,서울특별시 강북구 삼양로19길 141,37.6161958,127.0146577
서울삼양초등학교,초등학교,서울특별시,강북구,미아동,서울특별시 강북구 삼양로49길 17,37.6236198,127.0163359
서울오현초등학교,초등학교,서울특별시,강북구,번동,서울특별시 강북구 월계로 221,37.6233407,127.0466629
서울번동초등학교,초등학교,서울특별시,강북구,번동,서울특별시 강북구 오현로 204,37.6288618,127.040486
매원초등학교,초등학교,서울특별시,성북구,돈암동,서울특별시 성북구 북악산로 870,37.5975051,127.0199016
광운초등학교,초등학교,서울특별시,성북구,장위동,서울특별시 성북구 한천로 693,37.6185837,127.0547069
대광초등학교,초등학교,서울특별시,성북구,보문동7가,서울특별시 성북구 안암로 5,37.5790746,127.0235617
우촌초등학교,초등학교,서울특별시,성북구,돈암동,서울특별시 성북구 성북로4길 52-1,37.5956079,127.011768
성신초등학교,초등학교,서울특별시,성북구,돈암동,서울특별시 성북구 북악산로 918,37.5938951,127.0232532
서울숭인초등학교,초등학교,서울특별시,성북구,하월곡동,서울특별시 성북구 오패산로16길 37,37.6086811,127.0383578
서울숭례초등학교,초등학교,서울특별시,성북구,종암동,서울특별시 성북구 종암로5길 14,37.5946714,127.0351047
서울일신초등학교,초등학교,서울특별시,성북구,종암동,서울특별시 성북구 월곡로 74,37.598358,127.0403502
서울청덕초등학교,초등학교,서울특별시,성북구,정릉동,서울특별시 성북구 정릉로9라길 11,37.6120317,127.0003392
서울정릉초등학교,초등학교,서울특별시,성북구,정릉동,서울특별시 성북구 솔샘로25가길 8,37.6196406,127.0052212
서울정수초등학교,초등학교,서울특별시,성북구,정릉동,서울특별시 성북구 정릉로24길 58,37.6038358,127.0076054
서울장곡초등학교,초등학교,서울특별시,성북구,장위동,서울특별시 성북구 장월로23길 16,37.6167024,127.0479449
서울장위초등학교,초등학교,서울특별시,성북구,장위동,서울특별시 성북구 장월로8가길 41,37.6118041,127.0499238
서울성북초등학교,초등학교,서울특별시,성북구,성북동,서울특별시 성북구 성북로 102-10,37.59405236,126.9987771
서울석관초등학교,초등학교,서울특별시,성북구,석관동,서울특별시 성북구 돌곶이로22길 21,37.6108859,127.0587469
서울석계초등학교,초등학교,서울특별시,성북구,석관동,서울특별시 성북구 한천로58길 273,37.6087957,127.0697429
서울개운초등학교,초등학교,서울특별시,성북구,돈암동,서울특별시 성북구 정릉로48길 52,37.6016762,127.0275455
영훈초등학교,초등학교,서울특별시,강북구,미아동,서울특별시 강북구 도봉로13가길 19,37.613765,127.0278071
서울유현초등학교,초등학교,서울특별시,강북구,수유동,서울특별시 강북구 인수봉로37길 24,37.631794,127.0119185
서울구남초등학교,초등학교,서울특별시,광진구,구의동,서울특별시 광진구 구의강변로 69,37.5369552,127.0922582
서울광진초등학교,초등학교,서울특별시,광진구,구의동,서울특별시 광진구 자양로40길 41,37.5475549,127.0913267
서울동의초등학교,초등학교,서울특별시,광진구,구의동,서울특별시 광진구 영화사로 111,37.5533639,127.0988011
서울광장초등학교,초등학교,서울특별시,광진구,광장동,서울특별시 광진구 광장로1길 27,37.548446,127.1009404
서울광남초등학교,초등학교,서울특별시,광진구,광장동,서울특별시 광진구 아차산로70길 35,37.5408154,127.1009346
서울양진초등학교,초등학교,서울특별시,광진구,광장동,서울특별시 광진구 워커힐로 32,37.5444966,127.0983249
한양초등학교,초등학교,서울특별시,성동구,사근동,서울특별시 성동구 살곶이길 208,37.5577626,127.0506164
서울행현초등학교,초등학교,서울특별시,성동구,행당동,서울특별시 성동구 행당로 95,37.5575664,127.0293584
서울무학초등학교,초등학교,서울특별시,성동구,하왕십리동,서울특별시 성동구 무학봉15길 21,37.5632029,127.029532
서울응봉초등학교,초등학교,서울특별시,성동구,응봉동,서울특별시 성동구 독서당로62길 28,37.55025195,127.0338274
서울용답초등학교,초등학교,서울특별시,성동구,용답동,서울특별시 성동구 용답25길 1,37.5607301,127.0535393
서울옥정초등학교,초등학교,서울특별시,성동구,옥수동,서울특별시 성동구 한림말길 43,37.5418992,127.0156748
서울송원초등학교,초등학교,서울특별시,성동구,송정동,서울특별시 성동구 동일로43길 9,37.5542158,127.0694688
서울미아초등학교,초등학교,서울특별시,성북구,길음동,서울특별시 성북구 삼양로 77,37.6105142,127.0215272
서울길음초등학교,초등학교,서울특별시,성북구,길음동,서울특별시 성북구 길음로 142,37.6138873,127.0170282
서울월곡초등학교,초등학교,서울특별시,성북구,장위동,서울특별시 성북구 장월로3길 42,37.6098232,127.0464227
서울장월초등학교,초등학교,서울특별시,성북구,장위동,서울특별시 성북구 한천로101길 66,37.62164,127.0471628
서울숭곡초등학교,초등학교,서울특별시,성북구,하월곡동,서울특별시 성북구 종암로40길 30,37.6084672,127.0327171
서울길원초등학교,초등학교,서울특별시,성북구,길음동,서울특별시 성북구 길음로15길 55(길음동),37.6089012,127.0167359
서울숭덕초등학교,초등학교,서울특별시,성북구,정릉동,서울특별시 성북구 정릉로 279,37.6039265,127.013379
서울동신초등학교,초등학교,서울특별시,성북구,보문동3가,서울특별시 성북구 보문사길 50,37.5828688,127.0168792
서울안암초등학교,초등학교,서울특별시,성북구,안암동2가,서울특별시 성북구 고려대로7가길 39(안암동2가),37.5871519,127.022577
서울삼선초등학교,초등학교,서울특별시,성북구,삼선동3가,서울특별시 성북구 보문로29길 106,37.5861798,127.0125195
서울정덕초등학교,초등학교,서울특별시,성북구,동소문동7가,서울특별시 성북구 아리랑로 63,37.5979453,127.0133571
서울돈암초등학교,초등학교,서울특별시,성북구,동소문동6가,서울특별시 성북구 동소문로13길 38,37.5937144,127.0131031
성동초등학교,초등학교,서울특별시,광진구,자양동,서울특별시 광진구 자양로4길 63,37.53328065,127.0892809
경복초등학교,초등학교,서울특별시,광진구,능동,서울특별시 광진구 천호대로130길 58,37.5498296,127.0867929
세종초등학교,초등학교,서울특별시,광진구,군자동,서울특별시 광진구 군자로 114,37.55302019,127.0728767
서울면중초등학교,초등학교,서울특별시,중랑구,면목동,서울특별시 중랑구 용마산로70길 43,37.5824024,127.0966419
서울면일초등학교,초등학교,서울특별시,중랑구,망우동,서울특별시 중랑구 용마산로100길 13,37.5921204,127.0998536
서울망우초등학교,초등학교,서울특별시,중랑구,망우동,서울특별시 중랑구 망우로72길 49,37.598329,127.1035908
서울면북초등학교,초등학교,서울특별시,중랑구,망우동,서울특별시 중랑구 용마공원로5길 32,37.5944753,127.1034704
서울동원초등학교,초등학교,서울특별시,중랑구,망우동,서울특별시 중랑구 송림길 114,37.6047385,127.1049497
서울면남초등학교,초등학교,서울특별시,중랑구,면목동,서울특별시 중랑구 면목로30나길 38,37.5769839,127.0880206
서울면목초등학교,초등학교,서울특별시,중랑구,면목동,서울특별시 중랑구 면목로 434,37.591356,127.0876154
은석초등학교,초등학교,서울특별시,동대문구,장안동,서울특별시 동대문구 장안벚꽃로 205,37.5785598,127.0757635
서울삼육초등학교,초등학교,서울특별시,동대문구,회기동,서울특별시 동대문구 회기로10길 63,37.5891291,127.0477488
경희초등학교,초등학교,서울특별시,동대문구,회기동,서울특별시 동대문구 경희대로 26,37.5939495,127.0548902
서울휘봉초등학교,초등학교,서울특별시,동대문구,휘경동,서울특별시 동대문구 장안벚꽃로 309,37.5859982,127.0701251
서울청량초등학교,초등학교,서울특별시,동대문구,회기동,서울특별시 동대문구 회기로25길 31,37.5919847,127.0558443
서울홍릉초등학교,초등학교,서울특별시,동대문구,청량리동,서울특별시 동대문구 회기로 90,37.5909805,127.0474406
서울종암초등학교,초등학교,서울특별시,동대문구,제기동,서울특별시 동대문구 무학로44길 25,37.5821589,127.0311722
서울홍파초등학교,초등학교,서울특별시,동대문구,제기동,서울특별시 동대문구 고산자로 518,37.5858976,127.0395874
서울전농초등학교,초등학교,서울특별시,동대문구,전농동,서울특별시 동대문구 사가정로 66,37.5744176,127.0542426
서울전곡초등학교,초등학교,서울특별시,동대문구,전농동,서울특별시 동대문구 전농로 172,37.5805755,127.0562692
서울전동초등학교,초등학교,서울특별시,동대문구,전농동,서울특별시 동대문구 전농로16길 61,37.5790952,127.061138
서울배봉초등학교,초등학교,서울특별시,동대문구,전농동,서울특별시 동대문구 사가정로 193,37.580028,127.0659414
서울안평초등학교,초등학교,서울특별시,동대문구,장안동,서울특별시 동대문구 장한로14길 61,37.5657116,127.0713495
서울장평초등학교,초등학교,서울특별시,동대문구,장안동,서울특별시 동대문구 답십리로69길 27,37.5738074,127.0732688
서울군자초등학교,초등학교,서울특별시,동대문구,장안동,서울특별시 동대문구 한천로6길 21,37.5643015,127.0613471
서울이문초등학교,초등학교,서울특별시,동대문구,이문동,서울특별시 동대문구 신이문로 16,37.60204,127.0641929
서울용두초등학교,초등학교,서울특별시,동대문구,용두동,서울특별시 동대문구 천호대로13길 43,37.5757428,127.0288848
서울신답초등학교,초등학교,서울특별시,동대문구,답십리동,서울특별시 동대문구 천호대로 177,37.5730006,127.0433994
서울답십리초등학교,초등학교,서울특별시,동대문구,답십리동,서울특별시 동대문구 전농로3길 23,37.569003,127.0554225
서울동답초등학교,초등학교,서울특별시,동대문구,답십리동,서울특별시 동대문구 답십리로60길 12,37.5718166,127.0642055
서울휘경초등학교,초등학교,서울특별시,동대문구,휘경동,서울특별시 동대문구 망우로6길 48,37.5857358,127.0581216
서울불광초등학교,초등학교,서울특별시,은평구,불광동,서울특별시 은평구 불광로 51,37.61342855,126.9307204
서울연신초등학교,초등학교,서울특별시,은평구,불광동,서울특별시 은평구 연서로 347,37.6262605,126.9282737
서울대조초등학교,초등학교,서울특별시,은평구,대조동,서울특별시 은평구 연서로18길 17,37.6132233,126.9195884
서울수리초등학교,초등학교,서울특별시,은평구,불광동,서울특별시 은평구 불광로14길 10-10,37.6204888,126.9342435
서울녹번초등학교,초등학교,서울특별시,은평구,녹번동,서울특별시 은평구 녹번로1길 1,37.604291,126.926111
서울은평초등학교,초등학교,서울특별시,은평구,녹번동,서울특별시 은평구 은평로 239,37.6019568,126.9341059
서울구산초등학교,초등학교,서울특별시,은평구,구산동,서울특별시 은평구 서오릉로15길 16,37.6124476,126.9094521
서울구현초등학교,초등학교,서울특별시,은평구,구산동,서울특별시 은평구 갈현로15길 51,37.6092227,126.9058482
서울갈현초등학교,초등학교,서울특별시,은평구,갈현동,서울특별시 은평구 연서로29길 31,37.6192587,126.9166431
서울북한산초등학교,초등학교,서울특별시,은평구,진관동,서울특별시 은평구 대서문길 42-3,37.6540522,126.950338
서울진관초등학교,초등학교,서울특별시,은평구,진관동,서울특별시 은평구 진관4로 78-16,37.645051,126.9291301
서울은진초등학교,초등학교,서울특별시,은평구,진관동,서울특별시 은평구 진관1로 21-20,37.632607,126.9209282
서울신도초등학교,초등학교,서울특별시,은평구,진관동,서울특별시 은평구 진관1로 77-23,37.6327684,126.9291409
서울은빛초등학교,초등학교,서울특별시,은평구,진관동,서울특별시 은평구 진관3로 73-17,37.6351712,126.9200278
금성초등학교,초등학교,서울특별시,중랑구,신내동,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306
서울중흥초등학교,초등학교,서울특별시,중랑구,중화동,서울특별시 중랑구 봉화산로 82,37.6016352,127.08414
서울묵동초등학교,초등학교,서울특별시,중랑구,중화동,서울특별시 중랑구 동일로138길 27,37.6040651,127.0814383
서울봉화초등학교,초등학교,서울특별시,중랑구,신내동,서울특별시 중랑구 신내로15길 110,37.613289,127.0923924
서울중화초등학교,초등학교,서울특별시,중랑구,신내동,서울특별시 중랑구 신내로7가길 22,37.6030032,127.0946485
서울신내초등학교,초등학교,서울특별시,중랑구,신내동,서울특별시 중랑구 용마산로125나길 22,37.6048021,127.1001538
서울신현초등학교,초등학교,서울특별시,중랑구,신내동,서울특별시 중랑구 봉화산로 188,37.6055132,127.0934688
서울상봉초등학교,초등학교,서울특별시,중랑구,상봉동,서울특별시 중랑구 동일로126가길 11,37.5981845,127.0836798
서울신묵초등학교,초등학교,서울특별시,중랑구,묵동,서울특별시 중랑구 동일로149길 46,37.6072679,127.0755519
서울묵현초등학교,초등학교,서울특별시,중랑구,묵동,서울특별시 중랑구 동일로157길 75,37.6089983,127.0736243
서울원묵초등학교,초등학교,서울특별시,중랑구,묵동,서울특별시 중랑구 숙선옹주로 109,37.6178662,127.0864307
서울중랑초등학교,초등학교,서울특별시,중랑구,면목동,서울특별시 중랑구 봉우재로6길 26,37.5893695,127.0757847
서울중목초등학교,초등학교,서울특별시,중랑구,면목동,서울특별시 중랑구 동일로 665,37.5897528,127.0793361
서울면동초등학교,초등학교,서울특별시,중랑구,면목동,서울특별시 중랑구 면목로57길 32,37.5854287,127.0866805
서울중곡초등학교,초등학교,서울특별시,중랑구,면목동,서울특별시 중랑구 면목로23길 20,37.5745386,127.083847
서울인왕초등학교,초등학교,서울특별시,서대문구,홍제동,서울특별시 서대문구 세무서길 33-9,37.5901698,126.9450604
서울안산초등학교,초등학교,서울특별시,서대문구,홍제동,서울특별시 서대문구 통일로 321,37.5790158,126.9515446
서울홍연초등학교,초등학교,서울특별시,서대문구,홍은동,서울특별시 서대문구 백련사길 55,37.5818632,126.9309472
서울창서초등학교,초등학교,서울특별시,서대문구,창천동,서울특별시 서대문구 연세로5나길 30-3,37.5576122,126.9338905
서울연희초등학교,초등학교,서울특별시,서대문구,연희동,서울특별시 서대문구 연희로 136,37.569167,126.9339564
서울북가좌초등학교,초등학교,서울특별시,서대문구,북가좌동,서울특별시 서대문구 거북골로19길 20,37.5774792,126.9074665
서울대신초등학교,초등학교,서울특별시,서대문구,대현동,서울특별시 서대문구 이화여대2길 27,37.5580828,126.947849
서울연가초등학교,초등학교,서울특별시,서대문구,남가좌동,서울특별시 서대문구 증가로12가길 49-50,37.5802016,126.9180758
서울북성초등학교,초등학교,서울특별시,서대문구,북아현동,서울특별시 서대문구 북아현로1나길 22(북아현동),37.5591762,126.9522691
서울홍제초등학교,초등학교,서울특별시,서대문구,홍은동,서울특별시 서대문구 홍은중앙로 13,37.5931186,126.9448285
서울홍은초등학교,초등학교,서울특별시,서대문구,홍제동,서울특별시 서대문구 세검정로 105,37.5974199,126.9496287
서울금화초등학교,초등학교,서울특별시,서대문구,천연동,서울특별시 서대문구 통일로 165,37.5683284,126.9630251
서울미동초등학교,초등학교,서울특별시,서대문구,미근동,서울특별시 서대문구 충정로 52,37.5631109,126.9662737
은혜초등학교,초등학교,서울특별시,은평구,불광동,서울특별시 은평구 통일로78가길 20,37.6177328,126.9275737
예일초등학교,초등학교,서울특별시,은평구,구산동,서울특별시 은평구 연서로 117,37.6101791,126.9151623
선일초등학교,초등학교,서울특별시,은평구,갈현동,서울특별시 은평구 갈현로29길 27,37.6197497,126.9126173
충암초등학교,초등학교,서울특별시,은평구,응암동,서울특별시 은평구 가좌로5길 5,37.5850457,126.9217386
서울대은초등학교,초등학교,서울특별시,은평구,대조동,서울특별시 은평구 통일로69길 12-15,37.6118365,126.9261543
서울증산초등학교,초등학교,서울특별시,은평구,증산동,서울특별시 은평구 증산서길 61,37.5821614,126.9043095
서울응암초등학교,초등학교,서울특별시,은평구,응암동,서울특별시 은평구 가좌로6길 20,37.5882608,126.9217624
서울연은초등학교,초등학교,서울특별시,은평구,응암동,서울특별시 은평구 백련산로2길 35,37.59051113,126.9251778
서울은명초등학교,초등학교,서울특별시,은평구,응암동,서울특별시 은평구 은평로4길 21-9,37.5979615,126.9188333
서울역촌초등학교,초등학교,서울특별시,은평구,역촌동,서울특별시 은평구 은평로3길 25,37.6017363,126.9142657
서울상신초등학교,초등학교,서울특별시,은평구,신사동,서울특별시 은평구 가좌로 361,37.5976771,126.9048
서울서신초등학교,초등학교,서울특별시,은평구,신사동,서울특별시 은평구 은평터널로 150,37.5923285,126.9074837
서울신사초등학교,초등학교,서울특별시,은평구,신사동,서울특별시 은평구 가좌로 275-2,37.5926639,126.9121215
서울수색초등학교,초등학교,서울특별시,은평구,수색동,서울특별시 은평구 수색로16길 21,37.5850571,126.8954934
서울연광초등학교,초등학교,서울특별시,은평구,불광동,서울특별시 은평구 연서로35길 37,37.6238264,126.9240662
서울연천초등학교,초등학교,서울특별시,은평구,불광동,서울특별시 은평구 연서로34길 22,37.6208125,126.9294822
서울영일초등학교,초등학교,서울특별시,구로구,가리봉동,서울특별시 구로구 남부순환로105길 218,37.4853017,126.8840736
서울천왕초등학교,초등학교,서울특별시,구로구,천왕동,서울특별시 구로구 천왕로1길 11,37.4816096,126.8367161
홍익대학교사범대학부속초등학교,초등학교,서울특별시,마포구,성산동,서울특별시 마포구 성미산로 51,37.5601072,126.9134939
서울상암초등학교,초등학교,서울특별시,마포구,상암동,서울특별시 마포구 월드컵북로 353,37.5759905,126.8922651
서울상지초등학교,초등학교,서울특별시,마포구,상암동,서울특별시 마포구 월드컵로42길 30,37.579602,126.8821351
서울성산초등학교,초등학교,서울특별시,마포구,합정동,서울특별시 마포구 양화로3길 94,37.5534098,126.9111567
서울신북초등학교,초등학교,서울특별시,마포구,중동,서울특별시 마포구 월드컵북로38길 26,37.5712061,126.9051164
서울염리초등학교,초등학교,서울특별시,마포구,염리동,서울특별시 마포구 토정로37길 37,37.5424465,126.9461953
서울한서초등학교,초등학교,서울특별시,마포구,염리동,서울특별시 마포구 대흥로24바길 27,37.5535191,126.9495758
서울소의초등학교,초등학교,서울특별시,마포구,아현동,서울특별시 마포구 마포대로24길 42,37.5522666,126.9608455
서울아현초등학교,초등학교,서울특별시,마포구,아현동,서울특별시 마포구 굴레방로 6,37.5555103,126.9559661
서울신석초등학교,초등학교,서울특별시,마포구,신수동,서울특별시 마포구 대흥로 33,37.5442479,126.9378894
서울중동초등학교,초등학교,서울특별시,마포구,성산동,서울특별시 마포구 월드컵북로 152,37.5666231,126.911279
서울성서초등학교,초등학교,서울특별시,마포구,성산동,서울특별시 마포구 성미산로7길 24,37.56059548,126.9109264
서울성원초등학교,초등학교,서울특별시,마포구,성산동,서울특별시 마포구 월드컵로36길 34,37.5672887,126.9052439
서울서교초등학교,초등학교,서울특별시,마포구,서교동,서울특별시 마포구 와우산로23길 20-27,37.5546731,126.9251258
서울하늘초등학교,초등학교,서울특별시,마포구,상암동,서울특별시 마포구 월드컵북로 502-14,37.5855353,126.8806962
서울서강초등학교,초등학교,서울특별시,마포구,상수동,서울특별시 마포구 독막로 113,37.5483494,126.9265893
서울망원초등학교,초등학교,서울특별시,마포구,망원동,서울특별시 마포구 방울내로5길 28,37.5608234,126.9008405
서울동교초등학교,초등학교,서울특별시,마포구,망원동,서울특별시 마포구 월드컵로25길 86,37.5582046,126.9023504
서울마포초등학교,초등학교,서울특별시,마포구,도화동,서울특별시 마포구 도화2길 64,37.5384272,126.9494344
서울용강초등학교,초등학교,서울특별시,마포구,대흥동,서울특별시 마포구 백범로17길 9,37.5486147,126.9440167
서울창천초등학교,초등학교,서울특별시,마포구,노고산동,서울특별시 마포구 백범로1길 56,37.5548865,126.9393201
